cidade,cidade_id,safra,variavel_alvo,cultivo,cenario,valor,modelo
Sao Martinho da Serra,32,2030,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Martinho da Serra,32,2031,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Martinho da Serra,32,2032,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Martinho da Serra,32,2033,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Martinho da Serra,32,2034,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Pedro do Sul,33,2025,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Pedro do Sul,33,2026,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Pedro do Sul,33,2027,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Pedro do Sul,33,2028,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Pedro do Sul,33,2029,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Pedro do Sul,33,2030,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Pedro do Sul,33,2031,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Pedro do Sul,33,2032,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Pedro do Sul,33,2033,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Pedro do Sul,33,2034,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Sepe,34,2025,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Sepe,34,2026,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Sepe,34,2027,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Sepe,34,2028,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Sepe,34,2029,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Sepe,34,2030,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Sepe,34,2031,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Sepe,34,2032,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Sepe,34,2033,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Sepe,34,2034,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Vicente do Sul,35,2025,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Vicente do Sul,35,2026,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Vicente do Sul,35,2027,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Vicente do Sul,35,2028,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Vicente do Sul,35,2029,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Vicente do Sul,35,2030,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Vicente do Sul,35,2031,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Vicente do Sul,35,2032,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Vicente do Sul,35,2033,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Vicente do Sul,35,2034,quantidade_produzida,arroz,ssp370,0.0,30 anos
Silveira Martins,36,2025,quantidade_produzida,arroz,ssp370,27.752660751342773,30 anos
Silveira Martins,36,2026,quantidade_produzida,arroz,ssp370,33.12479782104492,30 anos
Silveira Martins,36,2027,quantidade_produzida,arroz,ssp370,27.726348876953125,30 anos
Silveira Martins,36,2028,quantidade_produzida,arroz,ssp370,30.05073356628418,30 anos
Silveira Martins,36,2029,quantidade_produzida,arroz,ssp370,35.996116638183594,30 anos
Silveira Martins,36,2030,quantidade_produzida,arroz,ssp370,34.53398132324219,30 anos
Silveira Martins,36,2031,quantidade_produzida,arroz,ssp370,40.25578689575195,30 anos
Silveira Martins,36,2032,quantidade_produzida,arroz,ssp370,46.71051788330078,30 anos
Silveira Martins,36,2033,quantidade_produzida,arroz,ssp370,39.5599250793457,30 anos
Silveira Martins,36,2034,quantidade_produzida,arroz,ssp370,46.11982345581055,30 anos
Toropi,37,2025,quantidade_produzida,arroz,ssp370,1943.6343994140625,30 anos
Toropi,37,2026,quantidade_produzida,arroz,ssp370,1969.544677734375,30 anos
Toropi,37,2027,quantidade_produzida,arroz,ssp370,1629.2041015625,30 anos
Toropi,37,2028,quantidade_produzida,arroz,ssp370,1866.5006103515625,30 anos
Toropi,37,2029,quantidade_produzida,arroz,ssp370,2057.5927734375,30 anos
Toropi,37,2030,quantidade_produzida,arroz,ssp370,1738.4366455078125,30 anos
Toropi,37,2031,quantidade_produzida,arroz,ssp370,1997.095703125,30 anos
Toropi,37,2032,quantidade_produzida,arroz,ssp370,2232.9111328125,30 anos
Toropi,37,2033,quantidade_produzida,arroz,ssp370,1944.053466796875,30 anos
Toropi,37,2034,quantidade_produzida,arroz,ssp370,2132.14013671875,30 anos
Unistalda,38,2025,quantidade_produzida,arroz,ssp370,785.0210571289062,30 anos
Unistalda,38,2026,quantidade_produzida,arroz,ssp370,779.3424072265625,30 anos
Unistalda,38,2027,quantidade_produzida,arroz,ssp370,606.0738525390625,30 anos
Unistalda,38,2028,quantidade_produzida,arroz,ssp370,693.3422241210938,30 anos
Unistalda,38,2029,quantidade_produzida,arroz,ssp370,770.6219482421875,30 anos
Unistalda,38,2030,quantidade_produzida,arroz,ssp370,672.6737060546875,30 anos
Unistalda,38,2031,quantidade_produzida,arroz,ssp370,677.2959594726562,30 anos
Unistalda,38,2032,quantidade_produzida,arroz,ssp370,754.219482421875,30 anos
Unistalda,38,2033,quantidade_produzida,arroz,ssp370,691.1538696289062,30 anos
Unistalda,38,2034,quantidade_produzida,arroz,ssp370,790.8984985351562,30 anos
Vila Nova do Sul,39,2025,quantidade_produzida,arroz,ssp370,2332.11181640625,30 anos
Vila Nova do Sul,39,2026,quantidade_produzida,arroz,ssp370,2288.912841796875,30 anos
Vila Nova do Sul,39,2027,quantidade_produzida,arroz,ssp370,1928.761474609375,30 anos
Vila Nova do Sul,39,2028,quantidade_produzida,arroz,ssp370,2174.161865234375,30 anos
Vila Nova do Sul,39,2029,quantidade_produzida,arroz,ssp370,2414.360107421875,30 anos
Vila Nova do Sul,39,2030,quantidade_produzida,arroz,ssp370,2014.966064453125,30 anos
Vila Nova do Sul,39,2031,quantidade_produzida,arroz,ssp370,2368.51513671875,30 anos
Vila Nova do Sul,39,2032,quantidade_produzida,arroz,ssp370,2812.133544921875,30 anos
Vila Nova do Sul,39,2033,quantidade_produzida,arroz,ssp370,2319.38720703125,30 anos
Vila Nova do Sul,39,2034,quantidade_produzida,arroz,ssp370,2483.5712890625,30 anos
Agudo,0,2025,quantidade_produzida,arroz,ssp585,43572.78125,30 anos
Agudo,0,2026,quantidade_produzida,arroz,ssp585,51252.9140625,30 anos
Agudo,0,2027,quantidade_produzida,arroz,ssp585,52460.2578125,30 anos
Agudo,0,2028,quantidade_produzida,arroz,ssp585,44133.3203125,30 anos
Agudo,0,2029,quantidade_produzida,arroz,ssp585,49960.4453125,30 anos
Agudo,0,2030,quantidade_produzida,arroz,ssp585,51173.5,30 anos
Agudo,0,2031,quantidade_produzida,arroz,ssp585,44644.8359375,30 anos
Agudo,0,2032,quantidade_produzida,arroz,ssp585,38734.11328125,30 anos
Agudo,0,2033,quantidade_produzida,arroz,ssp585,43329.453125,30 anos
Agudo,0,2034,quantidade_produzida,arroz,ssp585,48662.22265625,30 anos
Cacapava do Sul,1,2025,quantidade_produzida,arroz,ssp585,0.0,30 anos
Cacapava do Sul,1,2026,quantidade_produzida,arroz,ssp585,0.0,30 anos
Cacapava do Sul,1,2027,quantidade_produzida,arroz,ssp585,0.0,30 anos
Cacapava do Sul,1,2028,quantidade_produzida,arroz,ssp585,0.0,30 anos
Cacapava do Sul,1,2029,quantidade_produzida,arroz,ssp585,0.0,30 anos
Cacapava do Sul,1,2030,quantidade_produzida,arroz,ssp585,0.0,30 anos
Cacapava do Sul,1,2031,quantidade_produzida,arroz,ssp585,0.0,30 anos
Cacapava do Sul,1,2032,quantidade_produzida,arroz,ssp585,0.0,30 anos
Cacapava do Sul,1,2033,quantidade_produzida,arroz,ssp585,0.0,30 anos
Cacapava do Sul,1,2034,quantidade_produzida,arroz,ssp585,0.0,30 anos
Cacequi,2,2025,quantidade_produzida,arroz,ssp585,79404.1171875,30 anos
Cacequi,2,2026,quantidade_produzida,arroz,ssp585,89974.296875,30 anos
Cacequi,2,2027,quantidade_produzida,arroz,ssp585,89065.7578125,30 anos
Cacequi,2,2028,quantidade_produzida,arroz,ssp585,80556.4765625,30 anos
Cacequi,2,2029,quantidade_produzida,arroz,ssp585,86021.71875,30 anos
Cacequi,2,2030,quantidade_produzida,arroz,ssp585,91677.4453125,30 anos
Cacequi,2,2031,quantidade_produzida,arroz,ssp585,78889.0390625,30 anos
Cacequi,2,2032,quantidade_produzida,arroz,ssp585,65647.6640625,30 anos
Cacequi,2,2033,quantidade_produzida,arroz,ssp585,69906.5625,30 anos
Cacequi,2,2034,quantidade_produzida,arroz,ssp585,85101.6171875,30 anos
Cachoeira do Sul,3,2025,quantidade_produzida,arroz,ssp585,207502.15625,30 anos
Cachoeira do Sul,3,2026,quantidade_produzida,arroz,ssp585,247236.84375,30 anos
Cachoeira do Sul,3,2027,quantidade_produzida,arroz,ssp585,258414.03125,30 anos
Cachoeira do Sul,3,2028,quantidade_produzida,arroz,ssp585,217060.96875,30 anos
Cachoeira do Sul,3,2029,quantidade_produzida,arroz,ssp585,240756.90625,30 anos
Cachoeira do Sul,3,2030,quantidade_produzida,arroz,ssp585,245354.0,30 anos
Cachoeira do Sul,3,2031,quantidade_produzida,arroz,ssp585,211862.328125,30 anos
Cachoeira do Sul,3,2032,quantidade_produzida,arroz,ssp585,187873.578125,30 anos
Cachoeira do Sul,3,2033,quantidade_produzida,arroz,ssp585,211137.40625,30 anos
Cachoeira do Sul,3,2034,quantidade_produzida,arroz,ssp585,235073.03125,30 anos
Capao do Cipo,4,2025,quantidade_produzida,arroz,ssp585,0.0,30 anos
Capao do Cipo,4,2026,quantidade_produzida,arroz,ssp585,0.0,30 anos
Capao do Cipo,4,2027,quantidade_produzida,arroz,ssp585,0.0,30 anos
Capao do Cipo,4,2028,quantidade_produzida,arroz,ssp585,0.0,30 anos
Capao do Cipo,4,2029,quantidade_produzida,arroz,ssp585,0.0,30 anos
Capao do Cipo,4,2030,quantidade_produzida,arroz,ssp585,0.0,30 anos
Capao do Cipo,4,2031,quantidade_produzida,arroz,ssp585,0.0,30 anos
Capao do Cipo,4,2032,quantidade_produzida,arroz,ssp585,0.0,30 anos
Capao do Cipo,4,2033,quantidade_produzida,arroz,ssp585,0.0,30 anos
Capao do Cipo,4,2034,quantidade_produzida,arroz,ssp585,0.0,30 anos
Cerro Branco,5,2025,quantidade_produzida,arroz,ssp585,4239.66015625,30 anos
Cerro Branco,5,2026,quantidade_produzida,arroz,ssp585,5071.18798828125,30 anos
Cerro Branco,5,2027,quantidade_produzida,arroz,ssp585,5290.99609375,30 anos
Cerro Branco,5,2028,quantidade_produzida,arroz,ssp585,4712.5908203125,30 anos
Cerro Branco,5,2029,quantidade_produzida,arroz,ssp585,5469.06689453125,30 anos
Cerro Branco,5,2030,quantidade_produzida,arroz,ssp585,5719.904296875,30 anos
Cerro Branco,5,2031,quantidade_produzida,arroz,ssp585,5282.251953125,30 anos
Cerro Branco,5,2032,quantidade_produzida,arroz,ssp585,4804.81982421875,30 anos
Cerro Branco,5,2033,quantidade_produzida,arroz,ssp585,5370.4384765625,30 anos
Cerro Branco,5,2034,quantidade_produzida,arroz,ssp585,6104.1357421875,30 anos
Dilermando de Aguiar,6,2025,quantidade_produzida,arroz,ssp585,11466.2119140625,30 anos
Dilermando de Aguiar,6,2026,quantidade_produzida,arroz,ssp585,13406.884765625,30 anos
Dilermando de Aguiar,6,2027,quantidade_produzida,arroz,ssp585,13793.5009765625,30 anos
Dilermando de Aguiar,6,2028,quantidade_produzida,arroz,ssp585,11943.2265625,30 anos
Dilermando de Aguiar,6,2029,quantidade_produzida,arroz,ssp585,13252.763671875,30 anos
Dilermando de Aguiar,6,2030,quantidade_produzida,arroz,ssp585,13759.1953125,30 anos
Dilermando de Aguiar,6,2031,quantidade_produzida,arroz,ssp585,12146.8466796875,30 anos
Dilermando de Aguiar,6,2032,quantidade_produzida,arroz,ssp585,10300.841796875,30 anos
Dilermando de Aguiar,6,2033,quantidade_produzida,arroz,ssp585,11299.2333984375,30 anos
Dilermando de Aguiar,6,2034,quantidade_produzida,arroz,ssp585,13145.2958984375,30 anos
Dona Francisca,7,2025,quantidade_produzida,arroz,ssp585,11708.552734375,30 anos
Dona Francisca,7,2026,quantidade_produzida,arroz,ssp585,13693.29296875,30 anos
Dona Francisca,7,2027,quantidade_produzida,arroz,ssp585,14109.46875,30 anos
Dona Francisca,7,2028,quantidade_produzida,arroz,ssp585,11988.48828125,30 anos
Dona Francisca,7,2029,quantidade_produzida,arroz,ssp585,13621.158203125,30 anos
Dona Francisca,7,2030,quantidade_produzida,arroz,ssp585,13941.765625,30 anos
Dona Francisca,7,2031,quantidade_produzida,arroz,ssp585,12284.9208984375,30 anos
Dona Francisca,7,2032,quantidade_produzida,arroz,ssp585,10722.9853515625,30 anos
Dona Francisca,7,2033,quantidade_produzida,arroz,ssp585,11944.046875,30 anos
Dona Francisca,7,2034,quantidade_produzida,arroz,ssp585,13473.20703125,30 anos
Faxinal do Soturno,8,2025,quantidade_produzida,arroz,ssp585,8923.3056640625,30 anos
Faxinal do Soturno,8,2026,quantidade_produzida,arroz,ssp585,10197.974609375,30 anos
Faxinal do Soturno,8,2027,quantidade_produzida,arroz,ssp585,10529.0625,30 anos
Faxinal do Soturno,8,2028,quantidade_produzida,arroz,ssp585,9139.4189453125,30 anos
Faxinal do Soturno,8,2029,quantidade_produzida,arroz,ssp585,10391.56640625,30 anos
Faxinal do Soturno,8,2030,quantidade_produzida,arroz,ssp585,10598.6943359375,30 anos
Faxinal do Soturno,8,2031,quantidade_produzida,arroz,ssp585,9476.8388671875,30 anos
Faxinal do Soturno,8,2032,quantidade_produzida,arroz,ssp585,8414.5947265625,30 anos
Faxinal do Soturno,8,2033,quantidade_produzida,arroz,ssp585,9267.0732421875,30 anos
Faxinal do Soturno,8,2034,quantidade_produzida,arroz,ssp585,10446.69921875,30 anos
Formigueiro,9,2025,quantidade_produzida,arroz,ssp585,38600.2109375,30 anos
Formigueiro,9,2026,quantidade_produzida,arroz,ssp585,45371.5234375,30 anos
Formigueiro,9,2027,quantidade_produzida,arroz,ssp585,46948.56640625,30 anos
Formigueiro,9,2028,quantidade_produzida,arroz,ssp585,39809.40625,30 anos
Formigueiro,9,2029,quantidade_produzida,arroz,ssp585,45180.06640625,30 anos
Formigueiro,9,2030,quantidade_produzida,arroz,ssp585,46277.09375,30 anos
Formigueiro,9,2031,quantidade_produzida,arroz,ssp585,40373.01953125,30 anos
Formigueiro,9,2032,quantidade_produzida,arroz,ssp585,35027.8828125,30 anos
Formigueiro,9,2033,quantidade_produzida,arroz,ssp585,39183.5703125,30 anos
Formigueiro,9,2034,quantidade_produzida,arroz,ssp585,44006.1015625,30 anos
Itaara,10,2025,quantidade_produzida,arroz,ssp585,0.0,30 anos
Itaara,10,2026,quantidade_produzida,arroz,ssp585,0.0,30 anos
Itaara,10,2027,quantidade_produzida,arroz,ssp585,0.0,30 anos
Itaara,10,2028,quantidade_produzida,arroz,ssp585,0.0,30 anos
Itaara,10,2029,quantidade_produzida,arroz,ssp585,0.0,30 anos
Itaara,10,2030,quantidade_produzida,arroz,ssp585,0.0,30 anos
Itaara,10,2031,quantidade_produzida,arroz,ssp585,0.0,30 anos
Itaara,10,2032,quantidade_produzida,arroz,ssp585,0.0,30 anos
Itaara,10,2033,quantidade_produzida,arroz,ssp585,0.0,30 anos
Itaara,10,2034,quantidade_produzida,arroz,ssp585,0.0,30 anos
Itacurubi,11,2025,quantidade_produzida,arroz,ssp585,7738.4384765625,30 anos
Itacurubi,11,2026,quantidade_produzida,arroz,ssp585,8568.6455078125,30 anos
Itacurubi,11,2027,quantidade_produzida,arroz,ssp585,7759.80615234375,30 anos
Itacurubi,11,2028,quantidade_produzida,arroz,ssp585,7509.74853515625,30 anos
Itacurubi,11,2029,quantidade_produzida,arroz,ssp585,7800.64990234375,30 anos
Itacurubi,11,2030,quantidade_produzida,arroz,ssp585,8454.4482421875,30 anos
Itacurubi,11,2031,quantidade_produzida,arroz,ssp585,7487.65478515625,30 anos
Itacurubi,11,2032,quantidade_produzida,arroz,ssp585,6361.6103515625,30 anos
Itacurubi,11,2033,quantidade_produzida,arroz,ssp585,6603.1279296875,30 anos
Itacurubi,11,2034,quantidade_produzida,arroz,ssp585,8060.53076171875,30 anos
Ivora,12,2025,quantidade_produzida,arroz,ssp585,0.0,30 anos
Ivora,12,2026,quantidade_produzida,arroz,ssp585,0.0,30 anos
Ivora,12,2027,quantidade_produzida,arroz,ssp585,0.0,30 anos
Ivora,12,2028,quantidade_produzida,arroz,ssp585,0.0,30 anos
Ivora,12,2029,quantidade_produzida,arroz,ssp585,0.0,30 anos
Ivora,12,2030,quantidade_produzida,arroz,ssp585,0.0,30 anos
Ivora,12,2031,quantidade_produzida,arroz,ssp585,0.0,30 anos
Ivora,12,2032,quantidade_produzida,arroz,ssp585,0.0,30 anos
Ivora,12,2033,quantidade_produzida,arroz,ssp585,0.0,30 anos
Ivora,12,2034,quantidade_produzida,arroz,ssp585,0.0,30 anos
Jaguari,13,2025,quantidade_produzida,arroz,ssp585,11221.45703125,30 anos
Jaguari,13,2026,quantidade_produzida,arroz,ssp585,12540.4599609375,30 anos
Jaguari,13,2027,quantidade_produzida,arroz,ssp585,12485.1572265625,30 anos
Jaguari,13,2028,quantidade_produzida,arroz,ssp585,11564.4306640625,30 anos
Jaguari,13,2029,quantidade_produzida,arroz,ssp585,12428.296875,30 anos
Jaguari,13,2030,quantidade_produzida,arroz,ssp585,13256.087890625,30 anos
Jaguari,13,2031,quantidade_produzida,arroz,ssp585,11515.03515625,30 anos
Jaguari,13,2032,quantidade_produzida,arroz,ssp585,9960.251953125,30 anos
Jaguari,13,2033,quantidade_produzida,arroz,ssp585,10456.9267578125,30 anos
Jaguari,13,2034,quantidade_produzida,arroz,ssp585,12926.4072265625,30 anos
Jari,14,2025,quantidade_produzida,arroz,ssp585,138.4600830078125,30 anos
Jari,14,2026,quantidade_produzida,arroz,ssp585,170.60665893554688,30 anos
Jari,14,2027,quantidade_produzida,arroz,ssp585,179.47088623046875,30 anos
Jari,14,2028,quantidade_produzida,arroz,ssp585,181.8297119140625,30 anos
Jari,14,2029,quantidade_produzida,arroz,ssp585,207.9286651611328,30 anos
Jari,14,2030,quantidade_produzida,arroz,ssp585,223.5124969482422,30 anos
Jari,14,2031,quantidade_produzida,arroz,ssp585,196.02505493164065,30 anos
Jari,14,2032,quantidade_produzida,arroz,ssp585,172.40850830078125,30 anos
Jari,14,2033,quantidade_produzida,arroz,ssp585,207.6907958984375,30 anos
Jari,14,2034,quantidade_produzida,arroz,ssp585,267.5884094238281,30 anos
Julio de Castilhos,15,2025,quantidade_produzida,arroz,ssp585,0.0,30 anos
Julio de Castilhos,15,2026,quantidade_produzida,arroz,ssp585,0.0,30 anos
Julio de Castilhos,15,2027,quantidade_produzida,arroz,ssp585,0.0,30 anos
Julio de Castilhos,15,2028,quantidade_produzida,arroz,ssp585,0.0,30 anos
Julio de Castilhos,15,2029,quantidade_produzida,arroz,ssp585,0.0,30 anos
Julio de Castilhos,15,2030,quantidade_produzida,arroz,ssp585,0.0,30 anos
Julio de Castilhos,15,2031,quantidade_produzida,arroz,ssp585,0.0,30 anos
Julio de Castilhos,15,2032,quantidade_produzida,arroz,ssp585,0.0,30 anos
Julio de Castilhos,15,2033,quantidade_produzida,arroz,ssp585,0.0,30 anos
Julio de Castilhos,15,2034,quantidade_produzida,arroz,ssp585,0.0,30 anos
Lavras do Sul,16,2025,quantidade_produzida,arroz,ssp585,9985.544921875,30 anos
Lavras do Sul,16,2026,quantidade_produzida,arroz,ssp585,10820.1005859375,30 anos
Lavras do Sul,16,2027,quantidade_produzida,arroz,ssp585,11228.6298828125,30 anos
Lavras do Sul,16,2028,quantidade_produzida,arroz,ssp585,10051.150390625,30 anos
Lavras do Sul,16,2029,quantidade_produzida,arroz,ssp585,11311.3310546875,30 anos
Lavras do Sul,16,2030,quantidade_produzida,arroz,ssp585,11461.412109375,30 anos
Lavras do Sul,16,2031,quantidade_produzida,arroz,ssp585,10552.7998046875,30 anos
Lavras do Sul,16,2032,quantidade_produzida,arroz,ssp585,9057.9658203125,30 anos
Lavras do Sul,16,2033,quantidade_produzida,arroz,ssp585,9448.4990234375,30 anos
Lavras do Sul,16,2034,quantidade_produzida,arroz,ssp585,11128.7724609375,30 anos
Mata,17,2025,quantidade_produzida,arroz,ssp585,7161.52197265625,30 anos
Mata,17,2026,quantidade_produzida,arroz,ssp585,8003.1982421875,30 anos
Mata,17,2027,quantidade_produzida,arroz,ssp585,8184.4287109375,30 anos
Mata,17,2028,quantidade_produzida,arroz,ssp585,7373.1923828125,30 anos
Mata,17,2029,quantidade_produzida,arroz,ssp585,8151.78564453125,30 anos
Mata,17,2030,quantidade_produzida,arroz,ssp585,8418.9541015625,30 anos
Mata,17,2031,quantidade_produzida,arroz,ssp585,7569.88330078125,30 anos
Mata,17,2032,quantidade_produzida,arroz,ssp585,6613.39599609375,30 anos
Mata,17,2033,quantidade_produzida,arroz,ssp585,7079.7236328125,30 anos
Mata,17,2034,quantidade_produzida,arroz,ssp585,8232.7744140625,30 anos
Nova Esperanca do Sul,18,2025,quantidade_produzida,arroz,ssp585,0.0,30 anos
Nova Esperanca do Sul,18,2026,quantidade_produzida,arroz,ssp585,0.0,30 anos
Nova Esperanca do Sul,18,2027,quantidade_produzida,arroz,ssp585,0.0,30 anos
Nova Esperanca do Sul,18,2028,quantidade_produzida,arroz,ssp585,0.0,30 anos
Nova Esperanca do Sul,18,2029,quantidade_produzida,arroz,ssp585,0.0,30 anos
Nova Esperanca do Sul,18,2030,quantidade_produzida,arroz,ssp585,0.0,30 anos
Nova Esperanca do Sul,18,2031,quantidade_produzida,arroz,ssp585,0.0,30 anos
Nova Esperanca do Sul,18,2032,quantidade_produzida,arroz,ssp585,0.0,30 anos
Nova Esperanca do Sul,18,2033,quantidade_produzida,arroz,ssp585,0.0,30 anos
Nova Esperanca do Sul,18,2034,quantidade_produzida,arroz,ssp585,0.0,30 anos
Nova Palma,19,2025,quantidade_produzida,arroz,ssp585,1343.087646484375,30 anos
Nova Palma,19,2026,quantidade_produzida,arroz,ssp585,1449.4840087890625,30 anos
Nova Palma,19,2027,quantidade_produzida,arroz,ssp585,1498.222900390625,30 anos
Nova Palma,19,2028,quantidade_produzida,arroz,ssp585,1460.1439208984375,30 anos
Nova Palma,19,2029,quantidade_produzida,arroz,ssp585,1621.9080810546875,30 anos
Nova Palma,19,2030,quantidade_produzida,arroz,ssp585,1645.174560546875,30 anos
Nova Palma,19,2031,quantidade_produzida,arroz,ssp585,1562.0755615234375,30 anos
Nova Palma,19,2032,quantidade_produzida,arroz,ssp585,1486.4302978515625,30 anos
Nova Palma,19,2033,quantidade_produzida,arroz,ssp585,1615.1046142578125,30 anos
Nova Palma,19,2034,quantidade_produzida,arroz,ssp585,1863.104736328125,30 anos
Novo Cabrais,20,2025,quantidade_produzida,arroz,ssp585,7830.19140625,30 anos
